n,episode_reward_min,episode_reward_mean,episode_reward_max,episode_len_mean,learn_time_ms,total_train_time_s
3745,-13.0,-7.87,-3.0,3223.67,9454.948,11.65646505355835
3746,-13.0,-7.88,-3.0,3224.1,9228.788,9.221212387084961
3747,-13.0,-7.91,-3.0,3218.83,9089.078,10.511887073516846
3748,-13.0,-7.91,-3.0,3218.83,9102.022,11.086850643157959
3749,-13.0,-7.92,-3.0,3213.6,8984.12,9.431782960891724
3750,-13.0,-7.92,-3.0,3213.6,8866.143,10.614958047866821
3751,-13.0,-7.92,-3.0,3214.51,8829.867,9.615801334381104
3752,-13.0,-7.92,-3.0,3215.93,8822.723,10.636645555496216
3753,-13.0,-7.92,-3.0,3215.93,8960.072,11.096824169158936
3754,-13.0,-7.92,-3.0,3216.17,8870.053,9.12438416481018
3755,-13.0,-7.9,-3.0,3221.18,8761.173,10.583046197891235
3756,-13.0,-7.9,-3.0,3221.18,8756.412,9.138144969940186
3757,-13.0,-7.95,-3.0,3212.95,8726.162,10.190284729003906
3758,-13.0,-7.96,-3.0,3212.5,8587.355,9.735857248306274
3759,-13.0,-7.98,-3.0,3207.36,8649.809,10.004741191864014
3760,-13.0,-7.91,-3.0,3215.82,8699.871,11.069428205490112
3761,-13.0,-7.91,-3.0,3215.82,8778.529,10.458198308944702
3762,-13.0,-7.92,-3.0,3218.32,8753.766,10.380805015563965
3763,-13.0,-8.0,-3.0,3211.42,8761.648,11.181946516036987
3764,-13.0,-8.0,-3.0,3211.42,8985.158,11.300462484359741
3765,-13.0,-8.01,-3.0,3209.17,8758.5,8.319663286209106
3766,-13.0,-8.04,-3.0,3206.68,9001.647,11.569955348968506
3767,-13.0,-8.04,-3.0,3206.68,8928.888,9.470750093460083
3768,-13.0,-7.98,-3.0,3209.74,9039.448,10.785223722457886
3769,-13.0,-7.98,-3.0,3207.92,9043.126,10.102179765701294
3770,-13.0,-7.98,-3.0,3207.92,8971.434,10.34822154045105
3771,-13.0,-7.93,-3.0,3213.06,8927.455,9.933310508728027
3772,-13.0,-7.93,-3.0,3211.39,8904.156,10.099833488464355
3773,-13.0,-7.93,-3.0,3211.48,8941.179,11.546932220458984
3774,-13.0,-8.01,-3.0,3211.1,8949.965,11.46093225479126
3775,-13.0,-8.01,-3.0,3211.1,9132.93,10.1442289352417
3776,-13.0,-7.98,-1.0,3215.58,9102.463,11.329739093780518
3777,-13.0,-7.92,-1.0,3222.38,9190.907,10.347958087921143
3778,-13.0,-7.92,-1.0,3222.38,9133.205,10.209120988845825
3779,-13.0,-7.88,-1.0,3224.44,9219.543,10.88735055923462
3780,-13.0,-7.89,-1.0,3222.06,9304.975,11.210935115814209
3781,-13.0,-7.89,-1.0,3217.9,9436.391,11.242880821228027
3782,-13.0,-7.93,-1.0,3212.68,9395.793,9.692772388458252
3783,-13.0,-7.89,-1.0,3217.54,9432.179,11.881179571151733
3784,-13.0,-7.92,-1.0,3214.03,9305.05,10.188398599624634
3785,-13.0,-7.95,-1.0,3213.62,9454.041,11.62491226196289
3786,-13.0,-7.96,-1.0,3215.54,9259.155,9.385313749313354
3787,-13.0,-7.93,-1.0,3218.25,9268.997,10.454688310623169
3788,-13.0,-7.99,-1.0,3217.03,9318.021,10.703152179718018
3789,-13.0,-7.93,-1.0,3222.64,9155.041,9.269275903701782
3790,-13.0,-7.94,-1.0,3221.22,8990.931,9.590721130371094
3791,-13.0,-7.94,-1.0,3221.22,8716.409,8.529995679855347
3792,-13.0,-7.97,-1.0,3212.14,8705.042,9.5970299243927
3793,-13.0,-7.98,-1.0,3213.42,8528.345,10.116263151168823
3794,-13.0,-7.98,-1.0,3213.42,8409.69,8.99526047706604
3795,-13.0,-7.92,-1.0,3215.64,8195.235,9.54393482208252
3796,-13.0,-8.09,-1.0,3204.91,8129.912,8.68119502067566
3797,-13.0,-8.09,-1.0,3204.91,8167.091,10.796637773513794
3798,-13.0,-7.99,-1.0,3210.39,8163.056,10.671247959136963
3799,-13.0,-7.99,-1.0,3212.34,8197.797,9.679428100585938
3800,-13.0,-7.95,-1.0,3213.2,8231.066,9.96305799484253
3801,-13.0,-7.95,-1.0,3213.2,8436.527,10.584305047988892
3802,-13.0,-7.93,-1.0,3203.28,8624.693,11.458058595657349
3803,-13.0,-7.92,-1.0,3203.4,8695.383,10.842537879943848
3804,-13.0,-7.92,-1.0,3203.4,8847.624,10.486664056777954
3805,-13.0,-7.96,-1.0,3196.6,8882.542,9.868191719055176
3806,-13.0,-8.02,-1.0,3188.35,9135.41,11.239379405975342
3807,-13.0,-8.02,-1.0,3188.35,9210.185,11.591540336608887
3808,-13.0,-7.96,-1.0,3196.84,9105.936,9.636158227920532
3809,-13.0,-7.97,-1.0,3199.54,9083.203,9.418097496032715
3810,-13.0,-7.97,-1.0,3199.54,9134.954,10.415111303329468
3811,-13.0,-8.14,-1.0,3186.97,9086.103,10.126285314559937
3812,-13.0,-8.17,-1.0,3188.18,8928.075,9.887640237808228
3813,-13.0,-8.17,-1.0,3190.24,8879.257,10.40458059310913
3814,-13.0,-8.19,-1.0,3191.01,8826.266,9.981098651885986
3815,-13.0,-8.23,-1.0,3186.58,8850.706,10.071238040924072
3816,-13.0,-8.23,-1.0,3186.58,8666.286,9.345545530319214
3817,-13.0,-8.27,-1.0,3180.07,8404.841,8.93885326385498
3818,-13.0,-8.37,-1.0,3176.81,8387.821,9.460914134979248
3819,-13.0,-8.37,-1.0,3176.81,8452.628,10.033198833465576
3820,-13.0,-8.33,-1.0,3179.23,8358.497,9.50800371170044
3821,-13.0,-8.34,-1.0,3176.32,8366.907,10.170988321304321
3822,-13.0,-8.25,-1.0,3189.52,8328.309,9.500916004180908
3823,-13.0,-8.17,-1.0,3199.84,8324.172,10.334834814071655
3824,-13.0,-8.18,-1.0,3197.96,8371.872,10.439777851104736
3825,-13.0,-8.22,-1.0,3194.16,8511.79,11.468943357467651
3826,-13.0,-8.22,-1.0,3192.36,8611.898,10.330695152282715
3827,-13.0,-8.22,-1.0,3192.36,8698.943,9.844367265701294
3828,-13.0,-8.27,-1.0,3191.09,8804.327,10.49793291091919
3829,-13.0,-8.27,-1.0,3191.09,8698.353,9.016536712646484
3830,-13.0,-8.27,-1.0,3194.13,8843.275,10.943552732467651
3831,-13.0,-8.25,-1.0,3199.01,8682.301,8.619219779968262
3832,-13.0,-8.25,-1.0,3199.01,8777.843,10.443179845809937
3833,-13.0,-8.23,-1.0,3199.12,8720.969,9.757241010665894
3834,-13.0,-8.24,-1.0,3200.55,8705.784,10.265507936477661
3835,-13.0,-8.26,-1.0,3200.09,8674.112,11.17074704170227
3836,-13.0,-8.23,-1.0,3200.95,8638.913,9.988399028778076
3837,-13.0,-8.21,-1.0,3206.0,8604.613,9.460598707199097
3838,-13.0,-8.21,-1.0,3208.41,8457.037,9.05062747001648
3839,-13.0,-8.2,-1.0,3210.38,8481.964,9.321191787719727
3840,-13.0,-8.2,-1.0,3210.38,8415.113,10.216540336608887
3841,-13.0,-8.26,-1.0,3206.6,8583.239,10.302204132080078
3842,-13.0,-8.26,-1.0,3207.46,8467.397,9.308926820755005
3843,-13.0,-8.26,-1.0,3207.46,8467.573,9.754554033279419
3844,-13.0,-8.2,-1.0,3211.68,8434.254,9.988027095794678
3845,-13.0,-8.2,-1.0,3211.68,8461.655,11.413107872009277
3846,-13.0,-8.19,-1.0,3212.97,8482.096,10.217943906784058
3847,-13.0,-8.15,-1.0,3216.8,8659.903,11.22933053970337
3848,-13.0,-8.13,-1.0,3222.9,8779.191,10.233139276504517
3849,-13.0,-8.1,-1.0,3224.51,8925.437,10.749999046325684
3850,-13.0,-8.1,-1.0,3224.51,8845.94,9.506948709487915
3851,-13.0,-8.14,-1.0,3223.89,8656.619,8.396754503250122
3852,-13.0,-8.14,-1.0,3223.89,8797.012,10.70401406288147
3853,-13.0,-8.15,-1.0,3223.48,8945.879,11.267472267150879
3854,-13.0,-8.0,-1.0,3232.66,9028.824,10.745364904403687
3855,-13.0,-8.0,-1.0,3232.66,9030.442,11.450078248977661
3856,-13.0,-7.92,-1.0,3239.26,9167.563,11.615968227386475
3857,-13.0,-8.0,-2.0,3228.33,8944.173,9.016144275665283
3858,-13.0,-8.0,-2.0,3228.33,8910.109,9.836036682128906
3859,-13.0,-8.0,-2.0,3225.85,8765.411,9.286762714385986
3860,-13.0,-7.98,-2.0,3228.81,8840.192,10.284737825393677
3861,-13.0,-7.99,-2.0,3231.84,8964.683,9.638644933700562
3862,-13.0,-7.95,-2.0,3234.86,9051.67,11.578086614608765
3863,-14.0,-8.1,-2.0,3224.48,8913.581,9.884168863296509
3864,-14.0,-8.1,-2.0,3224.48,8778.716,9.400195121765137
3865,-14.0,-8.1,-2.0,3223.62,8711.355,10.778271675109863
3866,-14.0,-8.22,-2.0,3207.78,8571.427,10.223274946212769
3867,-14.0,-8.22,-2.0,3207.78,8713.641,10.401192903518677
3868,-14.0,-8.18,-2.0,3207.18,8657.513,9.285526514053345
3869,-14.0,-8.19,-2.0,3210.72,8690.1,9.592742681503296
3870,-14.0,-8.15,-2.0,3210.37,8443.752,7.783143043518066
3871,-14.0,-8.15,-2.0,3210.37,8491.354,10.066318035125732
3872,-14.0,-8.12,-2.0,3214.09,8369.121,10.389025449752808
3873,-14.0,-8.11,-2.0,3215.5,8400.297,10.19336748123169
3874,-14.0,-8.11,-2.0,3215.5,8563.802,11.046798467636108
3875,-14.0,-8.13,-2.0,3215.49,8425.135,9.411077499389648
3876,-14.0,-8.05,-2.0,3218.37,8571.816,11.71402907371521
3877,-14.0,-8.05,-2.0,3218.37,8469.307,9.447638511657715
3878,-14.0,-8.05,-2.0,3218.37,8591.205,10.519556283950806
3879,-14.0,-8.11,-2.0,3217.36,8709.427,10.784218549728394
3880,-14.0,-8.11,-2.0,3217.36,8963.661,10.29744291305542
3881,-14.0,-8.11,-2.0,3217.36,9004.879,10.46579647064209
3882,-14.0,-8.11,-2.0,3218.88,8996.541,10.251372337341309
3883,-14.0,-8.1,-2.0,3220.83,9074.007,10.995882749557495
3884,-14.0,-8.1,-2.0,3220.83,9030.778,10.6452157497406
3885,-14.0,-8.04,-2.0,3227.63,9239.81,11.51611065864563
3886,-14.0,-7.98,-2.0,3236.35,9182.003,11.085345268249512
3887,-14.0,-7.98,-2.0,3236.35,9226.015,9.887674331665039
3888,-14.0,-7.95,-2.0,3236.87,9237.408,10.676473617553711
3889,-14.0,-8.03,-2.0,3222.37,9137.317,9.752054214477539
3890,-14.0,-8.03,-2.0,3222.37,9128.588,10.224534749984741
3891,-14.0,-8.01,-2.0,3225.23,9122.138,10.484384059906006
3892,-14.0,-7.89,-2.0,3227.88,9190.056,10.98173975944519
3893,-14.0,-7.89,-2.0,3227.88,9077.243,9.880197525024414
3894,-14.0,-7.89,-2.0,3227.88,9009.607,9.945069789886475
3895,-14.0,-7.8,-2.0,3230.64,8813.033,9.509288549423218
3896,-14.0,-7.78,-2.0,3233.94,8733.241,10.312185287475586
3897,-14.0,-7.78,-2.0,3233.94,8577.508,8.327074766159058
3898,-14.0,-7.66,-2.0,3240.21,8489.344,9.740704536437988
3899,-14.0,-7.56,-2.0,3249.98,8548.991,10.352496862411499
3900,-14.0,-7.56,-2.0,3249.98,8548.105,10.194962978363037
3901,-14.0,-7.62,-2.0,3253.56,8661.611,11.56489634513855
3902,-14.0,-7.7,-2.0,3244.68,8624.226,10.569650173187256
3903,-14.0,-7.7,-2.0,3244.68,8731.942,10.944833517074585
3904,-14.0,-7.72,-2.0,3241.48,8840.839,11.023701190948486
3905,-14.0,-7.69,-2.0,3244.76,9023.812,11.303645849227905
3906,-14.0,-7.71,-2.0,3249.48,9051.122,10.565942287445068
3907,-14.0,-7.7,-2.0,3250.29,9320.162,11.009471416473389
3908,-14.0,-7.71,-2.0,3244.86,9387.904,10.484206438064575
3909,-14.0,-7.7,-2.0,3250.38,9376.891,10.275492429733276
3910,-14.0,-7.7,-2.0,3250.38,9425.899,10.694480657577515
3911,-14.0,-7.74,-2.0,3246.39,9315.124,10.475696563720703
3912,-14.0,-7.69,-2.0,3250.04,9265.457,10.085524559020996
3913,-14.0,-7.69,-2.0,3250.04,9182.775,10.068921566009521
3914,-14.0,-7.72,-2.0,3248.82,9013.111,9.389431953430176
3915,-14.0,-7.67,-2.0,3252.2,8825.015,9.466289758682251
3916,-14.0,-7.68,-2.0,3249.31,8829.009,10.610893726348877
3917,-14.0,-7.67,-2.0,3253.75,8786.308,10.611118793487549
3918,-14.0,-7.69,-2.0,3250.46,8795.165,10.569298505783081
3919,-14.0,-7.66,-2.0,3252.1,8843.182,10.768543243408203
3920,-14.0,-7.72,-2.0,3249.18,8785.903,10.16714358329773
3921,-14.0,-7.69,-2.0,3253.19,8682.408,9.456919193267822
3922,-14.0,-7.64,-2.0,3255.54,8736.383,10.615986347198486
3923,-14.0,-7.64,-2.0,3255.54,8955.267,12.330075740814209
3924,-14.0,-7.54,-2.0,3262.24,9035.722,10.159219980239868
3925,-14.0,-7.59,-2.0,3253.49,9173.873,10.902602195739746
3926,-14.0,-7.59,-2.0,3253.49,9132.726,10.251768112182617
3927,-14.0,-7.56,-2.0,3256.85,9199.37,11.20205807685852
3928,-14.0,-7.63,-2.0,3244.38,9150.584,10.090610980987549
3929,-14.0,-7.63,-2.0,3244.38,9066.065,9.905529499053955
3930,-14.0,-7.63,-2.0,3244.38,9115.283,10.58941650390625
3931,-14.0,-7.73,-2.0,3237.96,9288.378,11.174433708190918
3932,-14.0,-7.73,-2.0,3237.96,9239.147,10.157031536102295
3933,-14.0,-7.73,-2.0,3237.96,8909.389,8.954627513885498
3934,-14.0,-7.79,-2.0,3235.95,8867.644,9.725706100463867
3935,-14.0,-7.79,-2.0,3235.95,8800.928,10.17564582824707
3936,-14.0,-7.79,-2.0,3235.95,8773.372,9.921133756637573
3937,-14.0,-7.86,-2.0,3230.56,8621.066,9.719862699508667
3938,-14.0,-7.82,-2.0,3237.84,8810.191,11.912871599197388
3939,-14.0,-7.82,-2.0,3237.84,8904.065,10.832822799682617
3940,-14.0,-7.83,-2.0,3237.18,8970.239,11.260635614395142
3941,-14.0,-7.83,-2.0,3234.42,8823.243,9.711556434631348
3942,-14.0,-7.83,-2.0,3234.42,8729.675,9.204517364501953
3943,-14.0,-7.83,-2.0,3234.42,8893.168,10.61763596534729
3944,-13.0,-7.74,-2.0,3239.91,8858.891,9.421447277069092
3945,-13.0,-7.74,-2.0,3239.91,8740.414,8.98895263671875
3946,-13.0,-7.74,-2.0,3239.91,8895.104,11.440989017486572
3947,-13.0,-7.56,-2.0,3257.79,9014.701,10.909790515899658
3948,-13.0,-7.56,-2.0,3257.79,8899.278,10.777575731277466
3949,-13.0,-7.56,-2.0,3257.79,9082.271,12.668282270431519
3950,-13.0,-7.55,-2.0,3262.41,8976.385,10.252630472183228
3951,-13.0,-7.55,-2.0,3264.57,9030.799,10.228829860687256
3952,-13.0,-7.55,-2.0,3264.57,9172.283,10.615229606628418
3953,-15.0,-7.56,-2.0,3265.03,9099.09,9.918998718261719
3954,-15.0,-7.55,-2.0,3266.62,9198.912,10.37324595451355
3955,-15.0,-7.55,-2.0,3266.62,9467.863,11.683346033096313
3956,-15.0,-7.51,-2.0,3266.9,9358.539,10.320890665054321
3957,-15.0,-7.51,-2.0,3268.21,9355.999,10.880835771560669
3958,-15.0,-7.51,-2.0,3268.21,9297.186,10.151130676269531
3959,-15.0,-7.51,-2.0,3268.21,8944.449,9.153838872909546
3960,-15.0,-7.61,-2.0,3257.0,8950.818,10.266186237335205
3961,-15.0,-7.6,-2.0,3263.27,9009.143,10.802725553512573
3962,-15.0,-7.6,-2.0,3263.27,9068.035,11.19945740699768
3963,-15.0,-7.56,-2.0,3269.5,9074.84,9.961382627487183
3964,-15.0,-7.56,-2.0,3266.99,9101.3,10.638979196548462
3965,-15.0,-7.56,-2.0,3266.99,9015.739,10.825055360794067
3966,-15.0,-7.57,-2.0,3266.22,9002.073,10.198797225952148
3967,-15.0,-7.66,-2.0,3256.54,8891.502,9.795004606246948
3968,-15.0,-7.66,-2.0,3256.54,8977.019,11.081322431564331
3969,-15.0,-7.75,-2.0,3251.14,9139.676,10.789197444915771
3970,-15.0,-7.72,-2.0,3255.78,9196.3,10.867829322814941
3971,-15.0,-7.72,-2.0,3254.07,9217.225,11.092095375061035
3972,-15.0,-7.72,-2.0,3254.07,9216.142,11.180256366729736
3973,-15.0,-7.72,-2.0,3259.73,9188.418,9.644865989685059
3974,-15.0,-7.75,-2.0,3255.26,8955.868,8.354288339614868
3975,-15.0,-7.75,-2.0,3255.26,8997.812,11.212652921676636
3976,-15.0,-7.82,-2.0,3250.15,9141.752,11.67330527305603
3977,-15.0,-7.87,-2.0,3244.95,9085.485,9.24683928489685
3978,-15.0,-7.87,-2.0,3244.95,9090.312,11.107647895812988
3979,-15.0,-7.92,-2.0,3241.27,9004.553,9.910888910293579
3980,-15.0,-7.93,-2.0,3240.53,9009.376,10.920455694198608
3981,-15.0,-7.92,-2.0,3237.54,8831.448,9.24499225616455
3982,-15.0,-7.91,-2.0,3235.08,8809.937,10.975268363952637
3983,-15.0,-7.85,-2.0,3240.49,8865.743,10.241066694259644
3984,-15.0,-7.85,-2.0,3240.49,8881.996,8.472318887710571
3985,-15.0,-7.8,-2.0,3245.81,8950.955,11.955790042877197
3986,-15.0,-7.77,-2.0,3247.28,9055.382,12.740674018859863
3987,-15.0,-7.77,-2.0,3247.28,9172.095,10.426424503326416
3988,-15.0,-7.73,-2.0,3254.82,9118.149,10.567799806594849
3989,-15.0,-7.67,-2.0,3260.7,9181.49,10.572023868560791
3990,-15.0,-7.7,-2.0,3255.98,9162.106,10.756990194320679
3991,-15.0,-7.69,-2.0,3255.55,9025.187,7.946035623550415
3992,-15.0,-7.7,-2.0,3246.36,9065.599,11.391338348388672
3993,-15.0,-7.71,-2.0,3244.06,9083.059,10.412233591079712
3994,-15.0,-7.71,-2.0,3244.06,9261.142,10.23834753036499
3995,-15.0,-7.78,-2.0,3238.96,9125.305,10.565677881240845
3996,-15.0,-7.77,-2.0,3241.95,8811.893,9.589990139007568
3997,-15.0,-7.77,-2.0,3241.95,8916.052,11.44750165939331
3998,-15.0,-7.75,-2.0,3243.42,8884.343,10.266048431396484
3999,-15.0,-7.74,-2.0,3240.65,8845.654,10.19938039779663
4000,-15.0,-7.74,-2.0,3240.65,8767.67,9.94020676612854
4001,-15.0,-7.7,-2.0,3242.06,9064.325,10.837912559509277
4002,-15.0,-7.72,-2.0,3232.98,8947.671,10.225540399551392
4003,-15.0,-7.72,-2.0,3232.98,8938.272,10.300004720687866
4004,-15.0,-7.77,-2.0,3231.39,8869.637,9.611512899398804
4005,-15.0,-7.77,-2.0,3232.14,8916.559,11.107927799224854
4006,-15.0,-7.74,-2.0,3235.52,8928.942,9.72589659690857
4007,-15.0,-7.77,-2.0,3234.6,8674.021,8.855613231658936
4008,-15.0,-7.73,-2.0,3243.06,8619.485,9.679378747940063
4009,-15.0,-7.75,-2.0,3243.5,8664.918,10.627482175827026
4010,-15.0,-7.75,-2.0,3243.5,8737.675,10.653308391571045
4011,-15.0,-7.76,-2.0,3239.81,8610.129,9.574166774749756
4012,-15.0,-7.73,-2.0,3238.56,8668.294,10.767874479293823
4013,-15.0,-7.69,-2.0,3242.54,8658.803,10.228978395462036
4014,-15.0,-7.69,-3.0,3241.17,8816.387,11.18114423751831
4015,-15.0,-7.65,-3.0,3243.09,8720.135,10.08664584159851
4016,-15.0,-7.64,-3.0,3243.22,8791.655,10.370086908340454
4017,-15.0,-7.58,-3.0,3244.95,8908.084,9.993701934814453
4018,-15.0,-7.6,-3.0,3243.36,8856.096,9.177333116531372
4019,-15.0,-7.6,-3.0,3243.36,8852.986,10.607038021087646
4020,-15.0,-7.57,-2.0,3246.66,8882.339,10.944556713104248
4021,-15.0,-7.57,-2.0,3246.66,8919.391,9.92479157447815
4022,-15.0,-7.49,-2.0,3253.2,8828.706,9.899365901947021
4023,-15.0,-7.5,-2.0,3252.67,8874.457,10.67137360572815
4024,-15.0,-7.46,-2.0,3253.6,8795.0,10.3527991771698
4025,-15.0,-7.38,-2.0,3261.07,8891.917,11.049097776412964
4026,-15.0,-7.35,-2.0,3262.53,8875.014,10.251135110855103
4027,-15.0,-7.36,-2.0,3259.55,8744.386,8.753264427185059
4028,-15.0,-7.33,-2.0,3264.79,8939.794,11.120486974716187
4029,-15.0,-7.37,-2.0,3258.98,8891.834,10.116340637207031
4030,-15.0,-7.37,-2.0,3259.47,8704.738,9.081464052200317
4031,-15.0,-7.43,-2.0,3251.96,8713.785,10.030532121658325
4032,-15.0,-7.47,-2.0,3244.81,8848.7,11.267143487930298
4033,-15.0,-7.48,-2.0,3245.72,8880.701,11.00089955329895
4034,-14.0,-7.42,-2.0,3248.53,8901.011,10.606426000595093
4035,-14.0,-7.43,-2.0,3247.95,8820.793,10.307056903839111
4036,-14.0,-7.43,-2.0,3247.95,8836.33,10.361358404159546
4037,-14.0,-7.48,-2.0,3242.01,8949.169,9.849013328552246
4038,-14.0,-7.43,-2.0,3246.67,8835.435,10.051448583602905
4039,-14.0,-7.43,-2.0,3246.67,8895.405,10.757023811340332
4040,-14.0,-7.4,-2.0,3247.26,8993.726,10.07699966430664
4041,-14.0,-7.38,-2.0,3245.63,8923.695,9.32542896270752
4042,-14.0,-7.38,-2.0,3245.63,8840.737,10.4031822681427
4043,-14.0,-7.42,-2.0,3242.06,8618.466,8.767118215560913
4044,-14.0,-7.42,-2.0,3242.06,8421.546,8.613060474395752
4045,-14.0,-7.44,-2.0,3237.56,8592.311,11.979358673095703
4046,-14.0,-7.43,-2.0,3238.62,8747.389,11.976958513259888
4047,-14.0,-7.44,-2.0,3237.35,8796.489,10.352145671844482
4048,-14.0,-7.37,-2.0,3242.27,8754.459,9.542033433914185
4049,-14.0,-7.37,-2.0,3242.27,8703.163,10.165564775466919
4050,-14.0,-7.33,-2.0,3247.25,8969.198,12.730385780334473
4051,-14.0,-7.35,-2.0,3244.82,8996.637,9.621449947357178
4052,-14.0,-7.33,-2.0,3247.1,8992.456,10.394323110580444
4053,-14.0,-7.28,-2.0,3248.63,9102.636,9.910169839859009
4054,-14.0,-7.34,-2.0,3242.36,9149.659,9.069947719573975
4055,-14.0,-7.34,-2.0,3242.36,8878.944,9.252357959747314
4056,-12.0,-7.32,-2.0,3246.79,8667.426,9.852189540863037
4057,-11.0,-7.27,-2.0,3248.2,8534.169,9.016831874847412
4058,-11.0,-7.27,-2.0,3248.2,8706.39,11.295521259307861
4059,-11.0,-7.19,-2.0,3255.96,8729.782,10.434085845947266
4060,-11.0,-7.21,-2.0,3256.01,8441.517,9.865641832351685
4061,-11.0,-7.22,-2.0,3251.2,8506.812,10.293049097061157
4062,-11.0,-7.26,-2.0,3248.75,8577.851,11.110698938369751
4063,-11.0,-7.29,-2.0,3243.59,8699.094,11.131353855133057
4064,-12.0,-7.36,-2.0,3233.57,8818.24,10.287410736083984
4065,-12.0,-7.36,-2.0,3233.57,8952.894,10.623289108276367
4066,-12.0,-7.37,-2.0,3231.79,8877.604,9.078167200088501
4067,-12.0,-7.39,-2.0,3223.92,8936.134,9.65988302230835
4068,-12.0,-7.4,-2.0,3218.45,8839.185,10.32583737373352
4069,-12.0,-7.33,-2.0,3225.4,8881.343,10.814770221710205
4070,-12.0,-7.32,-2.0,3221.55,8756.07,8.580690860748291
4071,-12.0,-7.25,-2.0,3227.38,8891.512,11.610832929611206
4072,-14.0,-7.24,-2.0,3229.41,8846.335,10.6559419631958
4073,-14.0,-7.27,-2.0,3227.4,8805.639,10.698607683181763
4074,-14.0,-7.25,-2.0,3227.46,8842.869,10.693028688430786
4075,-14.0,-7.25,-2.0,3225.27,8894.917,11.174623489379883
4076,-14.0,-7.25,-2.0,3224.91,9003.811,10.18632698059082
4077,-14.0,-7.24,-2.0,3224.64,9181.467,11.409911870956421
4078,-14.0,-7.34,-2.0,3215.15,9207.955,10.581130981445312
4079,-14.0,-7.34,-2.0,3215.15,9140.071,10.166938543319702
4080,-14.0,-7.3,-2.0,3219.35,9436.852,11.582640886306763
4081,-14.0,-7.3,-2.0,3219.44,9275.36,10.078445434570312
4082,-14.0,-7.28,-2.0,3220.21,9181.959,9.712158441543579
4083,-14.0,-7.31,-2.0,3218.05,9198.872,10.843008041381836
4084,-14.0,-7.38,-2.0,3212.81,9137.638,10.044504642486572
4085,-14.0,-7.36,-2.0,3215.89,8994.71,9.68510890007019
4086,-14.0,-7.38,-2.0,3215.67,9040.621,10.615433931350708
4087,-14.0,-7.39,-2.0,3209.69,8927.443,10.263029098510742
4088,-14.0,-7.36,-2.0,3211.03,8953.6,10.829729318618774
4089,-14.0,-7.39,-2.0,3207.4,8913.527,9.754383325576782
4090,-14.0,-7.39,-2.0,3207.4,8795.643,10.368265151977539
4091,-14.0,-7.42,-2.0,3207.92,8799.387,10.016754865646362
4092,-14.0,-7.43,-2.0,3204.19,8839.187,10.073719263076782
4093,-14.0,-7.47,-2.0,3199.96,8736.382,9.813702821731567
4094,-14.0,-7.38,-1.0,3206.05,8664.932,9.331375122070312
4095,-14.0,-7.41,-1.0,3203.39,8600.641,9.0816490650177
4096,-14.0,-7.5,-1.0,3198.88,8560.99,10.249125003814697
4097,-14.0,-7.5,-1.0,3202.29,8608.483,10.752214670181274
4098,-14.0,-7.5,-1.0,3202.29,8662.291,11.428802728652954
4099,-14.0,-7.52,-1.0,3202.06,8692.765,10.100594997406006
4100,-14.0,-7.55,-1.0,3199.75,8673.869,10.163061380386353
4101,-14.0,-7.57,-1.0,3197.54,8678.366,10.05135464668274
4102,-14.0,-7.6,-1.0,3202.0,8639.382,9.742711305618286
4103,-14.0,-7.6,-1.0,3202.0,8690.467,10.326297760009766
4104,-14.0,-7.64,-1.0,3199.99,8748.872,9.912646770477295
4105,-14.0,-7.64,-1.0,3199.99,8934.285,10.920775413513184
4106,-14.0,-7.76,-1.0,3192.38,8873.45,9.659287214279175
4107,-14.0,-7.74,-1.0,3192.9,8947.448,11.502457857131958
4108,-14.0,-7.75,-1.0,3192.26,8931.517,11.226993083953857
4109,-14.0,-7.74,-1.0,3194.18,9003.851,10.774320125579834
4110,-14.0,-7.66,-1.0,3203.66,8981.326,9.971983432769775
4111,-14.0,-7.66,-1.0,3203.66,9000.913,10.245827198028564
4112,-15.0,-7.72,-1.0,3198.6,9126.715,10.92864203453064
4113,-15.0,-7.75,-1.0,3195.47,9137.866,10.441867589950562
4114,-15.0,-7.75,-1.0,3195.47,9068.216,9.232413291931152
4115,-15.0,-7.71,-1.0,3202.48,9049.015,10.737545013427734
4116,-15.0,-7.66,-1.0,3212.31,9035.833,9.50877594947815
4117,-15.0,-7.66,-1.0,3212.31,8822.75,9.372109413146973
4118,-15.0,-7.67,-1.0,3212.31,8619.567,9.195147514343262
4119,-15.0,-7.71,-1.0,3208.86,8463.391,9.229451417922974
4120,-15.0,-7.72,-1.0,3206.59,8392.34,9.239969730377197
4121,-15.0,-7.72,-1.0,3206.59,8352.285,9.877321243286133
4122,-15.0,-7.69,-1.0,3210.9,8337.921,10.831616640090942
4123,-15.0,-7.69,-1.0,3210.9,8249.782,9.59545350074768
4124,-15.0,-7.69,-1.0,3210.9,8321.399,9.955809831619263
4125,-15.0,-7.7,-1.0,3212.54,8216.903,9.712327480316162
4126,-15.0,-7.75,-1.0,3208.8,8098.736,8.37383508682251
4127,-15.0,-7.75,-1.0,3208.8,8151.334,9.90211820602417
4128,-15.0,-7.81,-1.0,3200.72,8168.295,9.375028133392334
4129,-15.0,-7.8,-1.0,3203.94,8288.652,10.424762725830078
4130,-15.0,-7.8,-1.0,3203.94,8523.962,11.593549728393555
4131,-15.0,-7.78,-1.0,3206.35,8564.713,10.258118152618408
